	identifier	speaker	split	label	file
1869	3_yweweler_12	yweweler	TEST	3	speech_data/3_yweweler_12.wav
1870	1_jackson_6	jackson	TRAIN	1	speech_data/1_jackson_6.wav
1871	8_nicolas_31	nicolas	TRAIN	8	speech_data/8_nicolas_31.wav
1872	7_jackson_29	jackson	TRAIN	7	speech_data/7_jackson_29.wav
1873	0_yweweler_43	yweweler	DEV	0	speech_data/0_yweweler_43.wav
1874	0_george_31	george	TRAIN	0	speech_data/0_george_31.wav
1875	9_jackson_2	jackson	TRAIN	9	speech_data/9_jackson_2.wav
1876	4_jackson_13	jackson	TRAIN	4	speech_data/4_jackson_13.wav
1877	4_jackson_8	jackson	TRAIN	4	speech_data/4_jackson_8.wav
1878	4_lucas_38	lucas	DEV	4	speech_data/4_lucas_38.wav
1879	0_lucas_13	lucas	DEV	0	speech_data/0_lucas_13.wav
1880	0_george_28	george	TRAIN	0	speech_data/0_george_28.wav
1881	9_theo_48	theo	TRAIN	9	speech_data/9_theo_48.wav
1882	8_lucas_28	lucas	TEST	8	speech_data/8_lucas_28.wav
1883	2_theo_20	theo	TRAIN	2	speech_data/2_theo_20.wav
1884	7_theo_7	theo	TRAIN	7	speech_data/7_theo_7.wav
1885	6_george_44	george	TRAIN	6	speech_data/6_george_44.wav
1886	6_jackson_18	jackson	TRAIN	6	speech_data/6_jackson_18.wav
1887	8_george_25	george	TRAIN	8	speech_data/8_george_25.wav
1888	7_nicolas_17	nicolas	TRAIN	7	speech_data/7_nicolas_17.wav
1889	2_yweweler_17	yweweler	DEV	2	speech_data/2_yweweler_17.wav
1890	1_yweweler_27	yweweler	TEST	1	speech_data/1_yweweler_27.wav
1891	3_george_21	george	TRAIN	3	speech_data/3_george_21.wav
1892	7_lucas_35	lucas	TEST	7	speech_data/7_lucas_35.wav
1893	6_nicolas_7	nicolas	TRAIN	6	speech_data/6_nicolas_7.wav
1894	6_jackson_7	jackson	TRAIN	6	speech_data/6_jackson_7.wav
1895	6_george_40	george	TRAIN	6	speech_data/6_george_40.wav
1896	6_yweweler_18	yweweler	TEST	6	speech_data/6_yweweler_18.wav
1897	2_george_20	george	TRAIN	2	speech_data/2_george_20.wav
1898	2_yweweler_29	yweweler	DEV	2	speech_data/2_yweweler_29.wav
1899	3_nicolas_30	nicolas	TRAIN	3	speech_data/3_nicolas_30.wav
1900	1_jackson_31	jackson	TRAIN	1	speech_data/1_jackson_31.wav
1901	5_yweweler_40	yweweler	TEST	5	speech_data/5_yweweler_40.wav
1902	7_nicolas_4	nicolas	TRAIN	7	speech_data/7_nicolas_4.wav
1903	2_lucas_18	lucas	DEV	2	speech_data/2_lucas_18.wav
1904	7_yweweler_10	yweweler	DEV	7	speech_data/7_yweweler_10.wav
1905	6_lucas_29	lucas	DEV	6	speech_data/6_lucas_29.wav
1906	9_jackson_45	jackson	TRAIN	9	speech_data/9_jackson_45.wav
1907	7_theo_32	theo	TRAIN	7	speech_data/7_theo_32.wav
1908	5_nicolas_15	nicolas	TRAIN	5	speech_data/5_nicolas_15.wav
1909	0_yweweler_3	yweweler	DEV	0	speech_data/0_yweweler_3.wav
1910	0_yweweler_0	yweweler	TEST	0	speech_data/0_yweweler_0.wav
1911	5_lucas_18	lucas	DEV	5	speech_data/5_lucas_18.wav
1912	8_george_5	george	TRAIN	8	speech_data/8_george_5.wav
1913	3_yweweler_37	yweweler	DEV	3	speech_data/3_yweweler_37.wav
1914	7_theo_31	theo	TRAIN	7	speech_data/7_theo_31.wav
1915	1_jackson_24	jackson	TRAIN	1	speech_data/1_jackson_24.wav
1916	6_lucas_1	lucas	DEV	6	speech_data/6_lucas_1.wav
1917	2_george_44	george	TRAIN	2	speech_data/2_george_44.wav
1918	1_theo_22	theo	TRAIN	1	speech_data/1_theo_22.wav
1919	3_jackson_2	jackson	TRAIN	3	speech_data/3_jackson_2.wav
1920	4_lucas_5	lucas	TEST	4	speech_data/4_lucas_5.wav
1921	6_theo_4	theo	TRAIN	6	speech_data/6_theo_4.wav
1922	4_jackson_7	jackson	TRAIN	4	speech_data/4_jackson_7.wav
1923	0_yweweler_40	yweweler	DEV	0	speech_data/0_yweweler_40.wav
1924	5_lucas_5	lucas	DEV	5	speech_data/5_lucas_5.wav
1925	6_yweweler_22	yweweler	TEST	6	speech_data/6_yweweler_22.wav
1926	3_nicolas_46	nicolas	TRAIN	3	speech_data/3_nicolas_46.wav
1927	1_george_30	george	TRAIN	1	speech_data/1_george_30.wav
1928	4_george_0	george	TRAIN	4	speech_data/4_george_0.wav
1929	5_lucas_44	lucas	TEST	5	speech_data/5_lucas_44.wav
1930	7_yweweler_45	yweweler	TEST	7	speech_data/7_yweweler_45.wav
1931	4_theo_21	theo	TRAIN	4	speech_data/4_theo_21.wav
1932	1_jackson_38	jackson	TRAIN	1	speech_data/1_jackson_38.wav
1933	2_george_25	george	TRAIN	2	speech_data/2_george_25.wav
1934	5_jackson_9	jackson	TRAIN	5	speech_data/5_jackson_9.wav
1935	5_george_39	george	TRAIN	5	speech_data/5_george_39.wav
1936	8_lucas_24	lucas	DEV	8	speech_data/8_lucas_24.wav
1937	3_lucas_34	lucas	TEST	3	speech_data/3_lucas_34.wav
1938	1_jackson_30	jackson	TRAIN	1	speech_data/1_jackson_30.wav
1939	5_theo_26	theo	TRAIN	5	speech_data/5_theo_26.wav
1940	8_george_49	george	TRAIN	8	speech_data/8_george_49.wav
1941	6_theo_19	theo	TRAIN	6	speech_data/6_theo_19.wav
1942	3_george_33	george	TRAIN	3	speech_data/3_george_33.wav
1943	1_jackson_33	jackson	TRAIN	1	speech_data/1_jackson_33.wav
1944	6_yweweler_0	yweweler	DEV	6	speech_data/6_yweweler_0.wav
1945	3_george_38	george	TRAIN	3	speech_data/3_george_38.wav
1946	4_theo_2	theo	TRAIN	4	speech_data/4_theo_2.wav
1947	2_jackson_7	jackson	TRAIN	2	speech_data/2_jackson_7.wav
1948	7_theo_48	theo	TRAIN	7	speech_data/7_theo_48.wav
1949	6_nicolas_13	nicolas	TRAIN	6	speech_data/6_nicolas_13.wav
1950	1_yweweler_17	yweweler	TEST	1	speech_data/1_yweweler_17.wav
1951	5_theo_8	theo	TRAIN	5	speech_data/5_theo_8.wav
1952	9_lucas_29	lucas	DEV	9	speech_data/9_lucas_29.wav
1953	0_yweweler_48	yweweler	DEV	0	speech_data/0_yweweler_48.wav
1954	9_nicolas_1	nicolas	TRAIN	9	speech_data/9_nicolas_1.wav
1955	2_lucas_32	lucas	TEST	2	speech_data/2_lucas_32.wav
1956	7_yweweler_6	yweweler	DEV	7	speech_data/7_yweweler_6.wav
1957	8_jackson_30	jackson	TRAIN	8	speech_data/8_jackson_30.wav
1958	8_jackson_28	jackson	TRAIN	8	speech_data/8_jackson_28.wav
1959	7_yweweler_33	yweweler	DEV	7	speech_data/7_yweweler_33.wav
1960	8_nicolas_3	nicolas	TRAIN	8	speech_data/8_nicolas_3.wav
1961	8_george_24	george	TRAIN	8	speech_data/8_george_24.wav
1962	3_jackson_41	jackson	TRAIN	3	speech_data/3_jackson_41.wav
1963	5_nicolas_12	nicolas	TRAIN	5	speech_data/5_nicolas_12.wav
1964	0_yweweler_6	yweweler	DEV	0	speech_data/0_yweweler_6.wav
1965	7_yweweler_4	yweweler	DEV	7	speech_data/7_yweweler_4.wav
1966	3_george_17	george	TRAIN	3	speech_data/3_george_17.wav
1967	4_george_36	george	TRAIN	4	speech_data/4_george_36.wav
1968	2_jackson_31	jackson	TRAIN	2	speech_data/2_jackson_31.wav
1969	3_george_18	george	TRAIN	3	speech_data/3_george_18.wav
1970	6_jackson_8	jackson	TRAIN	6	speech_data/6_jackson_8.wav
1971	5_lucas_15	lucas	TEST	5	speech_data/5_lucas_15.wav
1972	0_theo_11	theo	TRAIN	0	speech_data/0_theo_11.wav
1973	9_nicolas_35	nicolas	TRAIN	9	speech_data/9_nicolas_35.wav
1974	5_jackson_45	jackson	TRAIN	5	speech_data/5_jackson_45.wav
1975	4_jackson_36	jackson	TRAIN	4	speech_data/4_jackson_36.wav
1976	7_lucas_39	lucas	TEST	7	speech_data/7_lucas_39.wav
1977	8_yweweler_12	yweweler	DEV	8	speech_data/8_yweweler_12.wav
1978	1_george_14	george	TRAIN	1	speech_data/1_george_14.wav
1979	2_george_23	george	TRAIN	2	speech_data/2_george_23.wav
1980	1_yweweler_6	yweweler	DEV	1	speech_data/1_yweweler_6.wav
1981	2_jackson_3	jackson	TRAIN	2	speech_data/2_jackson_3.wav
1982	6_theo_14	theo	TRAIN	6	speech_data/6_theo_14.wav
1983	8_theo_27	theo	TRAIN	8	speech_data/8_theo_27.wav
1984	1_theo_16	theo	TRAIN	1	speech_data/1_theo_16.wav
1985	2_theo_43	theo	TRAIN	2	speech_data/2_theo_43.wav
1986	1_yweweler_32	yweweler	TEST	1	speech_data/1_yweweler_32.wav
1987	9_theo_17	theo	TRAIN	9	speech_data/9_theo_17.wav
1988	8_yweweler_41	yweweler	TEST	8	speech_data/8_yweweler_41.wav
1989	3_yweweler_49	yweweler	TEST	3	speech_data/3_yweweler_49.wav
1990	5_george_37	george	TRAIN	5	speech_data/5_george_37.wav
1991	5_nicolas_5	nicolas	TRAIN	5	speech_data/5_nicolas_5.wav
1992	9_yweweler_14	yweweler	DEV	9	speech_data/9_yweweler_14.wav
1993	6_lucas_3	lucas	DEV	6	speech_data/6_lucas_3.wav
1994	6_george_46	george	TRAIN	6	speech_data/6_george_46.wav
1995	4_lucas_32	lucas	DEV	4	speech_data/4_lucas_32.wav
1996	7_theo_22	theo	TRAIN	7	speech_data/7_theo_22.wav
1997	1_jackson_42	jackson	TRAIN	1	speech_data/1_jackson_42.wav
1998	9_yweweler_6	yweweler	DEV	9	speech_data/9_yweweler_6.wav
1999	6_george_4	george	TRAIN	6	speech_data/6_george_4.wav
2000	1_george_42	george	TRAIN	1	speech_data/1_george_42.wav
2001	2_nicolas_19	nicolas	TRAIN	2	speech_data/2_nicolas_19.wav
2002	6_lucas_6	lucas	TEST	6	speech_data/6_lucas_6.wav
2003	5_yweweler_14	yweweler	DEV	5	speech_data/5_yweweler_14.wav
2004	0_nicolas_14	nicolas	TRAIN	0	speech_data/0_nicolas_14.wav
2005	3_lucas_22	lucas	DEV	3	speech_data/3_lucas_22.wav
2006	4_nicolas_1	nicolas	TRAIN	4	speech_data/4_nicolas_1.wav
2007	5_jackson_17	jackson	TRAIN	5	speech_data/5_jackson_17.wav
2008	0_jackson_35	jackson	TRAIN	0	speech_data/0_jackson_35.wav
2009	2_lucas_29	lucas	TEST	2	speech_data/2_lucas_29.wav
2010	9_nicolas_6	nicolas	TRAIN	9	speech_data/9_nicolas_6.wav
2011	4_jackson_26	jackson	TRAIN	4	speech_data/4_jackson_26.wav
2012	2_nicolas_36	nicolas	TRAIN	2	speech_data/2_nicolas_36.wav
2013	2_yweweler_11	yweweler	TEST	2	speech_data/2_yweweler_11.wav
2014	9_nicolas_41	nicolas	TRAIN	9	speech_data/9_nicolas_41.wav
2015	1_theo_14	theo	TRAIN	1	speech_data/1_theo_14.wav
2016	5_george_25	george	TRAIN	5	speech_data/5_george_25.wav
2017	0_jackson_17	jackson	TRAIN	0	speech_data/0_jackson_17.wav
2018	5_george_0	george	TRAIN	5	speech_data/5_george_0.wav
2019	3_theo_19	theo	TRAIN	3	speech_data/3_theo_19.wav
2020	0_yweweler_31	yweweler	TEST	0	speech_data/0_yweweler_31.wav
2021	9_george_43	george	TRAIN	9	speech_data/9_george_43.wav
2022	0_theo_9	theo	TRAIN	0	speech_data/0_theo_9.wav
2023	4_george_35	george	TRAIN	4	speech_data/4_george_35.wav
2024	4_theo_3	theo	TRAIN	4	speech_data/4_theo_3.wav
2025	6_george_20	george	TRAIN	6	speech_data/6_george_20.wav
2026	5_lucas_20	lucas	TEST	5	speech_data/5_lucas_20.wav
2027	9_yweweler_48	yweweler	TEST	9	speech_data/9_yweweler_48.wav
2028	3_george_47	george	TRAIN	3	speech_data/3_george_47.wav
2029	2_lucas_2	lucas	DEV	2	speech_data/2_lucas_2.wav
2030	1_lucas_21	lucas	TEST	1	speech_data/1_lucas_21.wav
2031	0_theo_40	theo	TRAIN	0	speech_data/0_theo_40.wav
2032	5_jackson_21	jackson	TRAIN	5	speech_data/5_jackson_21.wav
2033	9_lucas_22	lucas	TEST	9	speech_data/9_lucas_22.wav
2034	6_yweweler_6	yweweler	TEST	6	speech_data/6_yweweler_6.wav
2035	0_yweweler_47	yweweler	TEST	0	speech_data/0_yweweler_47.wav
2036	4_yweweler_23	yweweler	TEST	4	speech_data/4_yweweler_23.wav
2037	2_yweweler_1	yweweler	DEV	2	speech_data/2_yweweler_1.wav
2038	6_george_5	george	TRAIN	6	speech_data/6_george_5.wav
2039	2_nicolas_31	nicolas	TRAIN	2	speech_data/2_nicolas_31.wav
2040	8_theo_14	theo	TRAIN	8	speech_data/8_theo_14.wav
2041	1_theo_13	theo	TRAIN	1	speech_data/1_theo_13.wav
2042	2_nicolas_22	nicolas	TRAIN	2	speech_data/2_nicolas_22.wav
2043	6_yweweler_23	yweweler	DEV	6	speech_data/6_yweweler_23.wav
2044	8_theo_21	theo	TRAIN	8	speech_data/8_theo_21.wav
2045	3_nicolas_43	nicolas	TRAIN	3	speech_data/3_nicolas_43.wav
2046	0_theo_39	theo	TRAIN	0	speech_data/0_theo_39.wav
2047	2_theo_10	theo	TRAIN	2	speech_data/2_theo_10.wav
2048	2_jackson_46	jackson	TRAIN	2	speech_data/2_jackson_46.wav
2049	9_jackson_10	jackson	TRAIN	9	speech_data/9_jackson_10.wav
2050	5_nicolas_11	nicolas	TRAIN	5	speech_data/5_nicolas_11.wav
2051	7_theo_46	theo	TRAIN	7	speech_data/7_theo_46.wav
2052	7_jackson_9	jackson	TRAIN	7	speech_data/7_jackson_9.wav
2053	5_yweweler_38	yweweler	TEST	5	speech_data/5_yweweler_38.wav
2054	6_jackson_25	jackson	TRAIN	6	speech_data/6_jackson_25.wav
2055	7_jackson_10	jackson	TRAIN	7	speech_data/7_jackson_10.wav
2056	6_nicolas_30	nicolas	TRAIN	6	speech_data/6_nicolas_30.wav
2057	0_theo_45	theo	TRAIN	0	speech_data/0_theo_45.wav
2058	0_theo_15	theo	TRAIN	0	speech_data/0_theo_15.wav
2059	1_george_24	george	TRAIN	1	speech_data/1_george_24.wav
2060	1_lucas_31	lucas	TEST	1	speech_data/1_lucas_31.wav
2061	5_lucas_41	lucas	DEV	5	speech_data/5_lucas_41.wav
2062	3_lucas_48	lucas	DEV	3	speech_data/3_lucas_48.wav
2063	2_theo_34	theo	TRAIN	2	speech_data/2_theo_34.wav
2064	2_jackson_2	jackson	TRAIN	2	speech_data/2_jackson_2.wav
2065	7_nicolas_19	nicolas	TRAIN	7	speech_data/7_nicolas_19.wav
2066	7_jackson_34	jackson	TRAIN	7	speech_data/7_jackson_34.wav
2067	5_jackson_5	jackson	TRAIN	5	speech_data/5_jackson_5.wav
2068	9_theo_27	theo	TRAIN	9	speech_data/9_theo_27.wav
2069	2_nicolas_23	nicolas	TRAIN	2	speech_data/2_nicolas_23.wav
2070	4_george_10	george	TRAIN	4	speech_data/4_george_10.wav
2071	0_jackson_40	jackson	TRAIN	0	speech_data/0_jackson_40.wav
2072	1_lucas_19	lucas	DEV	1	speech_data/1_lucas_19.wav
2073	0_lucas_12	lucas	DEV	0	speech_data/0_lucas_12.wav
2074	9_theo_7	theo	TRAIN	9	speech_data/9_theo_7.wav
2075	9_lucas_6	lucas	TEST	9	speech_data/9_lucas_6.wav
2076	5_theo_1	theo	TRAIN	5	speech_data/5_theo_1.wav
2077	3_george_3	george	TRAIN	3	speech_data/3_george_3.wav
2078	8_george_42	george	TRAIN	8	speech_data/8_george_42.wav
2079	2_yweweler_45	yweweler	DEV	2	speech_data/2_yweweler_45.wav
2080	8_jackson_0	jackson	TRAIN	8	speech_data/8_jackson_0.wav
2081	0_george_0	george	TRAIN	0	speech_data/0_george_0.wav
2082	2_jackson_15	jackson	TRAIN	2	speech_data/2_jackson_15.wav
2083	9_nicolas_21	nicolas	TRAIN	9	speech_data/9_nicolas_21.wav
2084	7_george_44	george	TRAIN	7	speech_data/7_george_44.wav
2085	0_jackson_8	jackson	TRAIN	0	speech_data/0_jackson_8.wav
2086	7_lucas_32	lucas	DEV	7	speech_data/7_lucas_32.wav
2087	9_nicolas_42	nicolas	TRAIN	9	speech_data/9_nicolas_42.wav
2088	8_nicolas_48	nicolas	TRAIN	8	speech_data/8_nicolas_48.wav
2089	8_theo_26	theo	TRAIN	8	speech_data/8_theo_26.wav
2090	1_lucas_49	lucas	TEST	1	speech_data/1_lucas_49.wav
2091	3_jackson_46	jackson	TRAIN	3	speech_data/3_jackson_46.wav
2092	5_george_18	george	TRAIN	5	speech_data/5_george_18.wav
2093	5_lucas_4	lucas	DEV	5	speech_data/5_lucas_4.wav
2094	3_jackson_49	jackson	TRAIN	3	speech_data/3_jackson_49.wav
2095	8_yweweler_20	yweweler	DEV	8	speech_data/8_yweweler_20.wav
2096	4_nicolas_18	nicolas	TRAIN	4	speech_data/4_nicolas_18.wav
2097	2_theo_40	theo	TRAIN	2	speech_data/2_theo_40.wav
2098	6_lucas_7	lucas	TEST	6	speech_data/6_lucas_7.wav
2099	6_nicolas_21	nicolas	TRAIN	6	speech_data/6_nicolas_21.wav
2100	4_jackson_28	jackson	TRAIN	4	speech_data/4_jackson_28.wav
2101	0_lucas_0	lucas	TEST	0	speech_data/0_lucas_0.wav
2102	7_jackson_35	jackson	TRAIN	7	speech_data/7_jackson_35.wav
2103	3_yweweler_34	yweweler	TEST	3	speech_data/3_yweweler_34.wav
2104	8_george_26	george	TRAIN	8	speech_data/8_george_26.wav
2105	3_theo_40	theo	TRAIN	3	speech_data/3_theo_40.wav
2106	5_jackson_48	jackson	TRAIN	5	speech_data/5_jackson_48.wav
2107	5_jackson_1	jackson	TRAIN	5	speech_data/5_jackson_1.wav
2108	9_lucas_49	lucas	TEST	9	speech_data/9_lucas_49.wav
2109	9_theo_15	theo	TRAIN	9	speech_data/9_theo_15.wav
2110	7_yweweler_36	yweweler	TEST	7	speech_data/7_yweweler_36.wav
2111	0_jackson_10	jackson	TRAIN	0	speech_data/0_jackson_10.wav
2112	6_lucas_18	lucas	DEV	6	speech_data/6_lucas_18.wav
2113	2_jackson_43	jackson	TRAIN	2	speech_data/2_jackson_43.wav
2114	2_nicolas_34	nicolas	TRAIN	2	speech_data/2_nicolas_34.wav
2115	1_lucas_18	lucas	DEV	1	speech_data/1_lucas_18.wav
2116	6_yweweler_29	yweweler	DEV	6	speech_data/6_yweweler_29.wav
2117	8_yweweler_7	yweweler	TEST	8	speech_data/8_yweweler_7.wav
2118	5_jackson_41	jackson	TRAIN	5	speech_data/5_jackson_41.wav
2119	8_nicolas_49	nicolas	TRAIN	8	speech_data/8_nicolas_49.wav
2120	4_jackson_38	jackson	TRAIN	4	speech_data/4_jackson_38.wav
2121	7_lucas_30	lucas	DEV	7	speech_data/7_lucas_30.wav
2122	8_nicolas_9	nicolas	TRAIN	8	speech_data/8_nicolas_9.wav
2123	1_jackson_29	jackson	TRAIN	1	speech_data/1_jackson_29.wav
2124	1_nicolas_45	nicolas	TRAIN	1	speech_data/1_nicolas_45.wav
2125	0_yweweler_30	yweweler	DEV	0	speech_data/0_yweweler_30.wav
2126	6_nicolas_24	nicolas	TRAIN	6	speech_data/6_nicolas_24.wav
2127	2_jackson_4	jackson	TRAIN	2	speech_data/2_jackson_4.wav
2128	7_theo_37	theo	TRAIN	7	speech_data/7_theo_37.wav
2129	4_george_12	george	TRAIN	4	speech_data/4_george_12.wav
2130	9_yweweler_0	yweweler	DEV	9	speech_data/9_yweweler_0.wav
2131	7_lucas_40	lucas	DEV	7	speech_data/7_lucas_40.wav
2132	9_theo_4	theo	TRAIN	9	speech_data/9_theo_4.wav
2133	1_nicolas_43	nicolas	TRAIN	1	speech_data/1_nicolas_43.wav
2134	0_lucas_37	lucas	DEV	0	speech_data/0_lucas_37.wav
2135	5_jackson_36	jackson	TRAIN	5	speech_data/5_jackson_36.wav
2136	6_theo_27	theo	TRAIN	6	speech_data/6_theo_27.wav
2137	9_nicolas_7	nicolas	TRAIN	9	speech_data/9_nicolas_7.wav
2138	5_yweweler_3	yweweler	TEST	5	speech_data/5_yweweler_3.wav
2139	3_theo_7	theo	TRAIN	3	speech_data/3_theo_7.wav
2140	0_nicolas_10	nicolas	TRAIN	0	speech_data/0_nicolas_10.wav
2141	1_nicolas_39	nicolas	TRAIN	1	speech_data/1_nicolas_39.wav
2142	5_nicolas_26	nicolas	TRAIN	5	speech_data/5_nicolas_26.wav
2143	6_lucas_31	lucas	TEST	6	speech_data/6_lucas_31.wav
2144	3_jackson_15	jackson	TRAIN	3	speech_data/3_jackson_15.wav
2145	3_jackson_4	jackson	TRAIN	3	speech_data/3_jackson_4.wav
2146	3_theo_45	theo	TRAIN	3	speech_data/3_theo_45.wav
2147	9_yweweler_24	yweweler	TEST	9	speech_data/9_yweweler_24.wav
2148	7_jackson_8	jackson	TRAIN	7	speech_data/7_jackson_8.wav
2149	1_lucas_30	lucas	TEST	1	speech_data/1_lucas_30.wav
2150	5_yweweler_10	yweweler	TEST	5	speech_data/5_yweweler_10.wav
2151	5_lucas_8	lucas	TEST	5	speech_data/5_lucas_8.wav
2152	3_jackson_16	jackson	TRAIN	3	speech_data/3_jackson_16.wav
2153	0_nicolas_9	nicolas	TRAIN	0	speech_data/0_nicolas_9.wav
2154	6_lucas_21	lucas	TEST	6	speech_data/6_lucas_21.wav
2155	3_george_15	george	TRAIN	3	speech_data/3_george_15.wav
2156	5_lucas_9	lucas	DEV	5	speech_data/5_lucas_9.wav
2157	9_lucas_24	lucas	TEST	9	speech_data/9_lucas_24.wav
2158	5_nicolas_21	nicolas	TRAIN	5	speech_data/5_nicolas_21.wav
2159	0_yweweler_34	yweweler	DEV	0	speech_data/0_yweweler_34.wav
2160	5_nicolas_19	nicolas	TRAIN	5	speech_data/5_nicolas_19.wav
2161	6_lucas_49	lucas	TEST	6	speech_data/6_lucas_49.wav
2162	5_lucas_29	lucas	TEST	5	speech_data/5_lucas_29.wav
2163	7_george_11	george	TRAIN	7	speech_data/7_george_11.wav
2164	2_theo_49	theo	TRAIN	2	speech_data/2_theo_49.wav
2165	3_lucas_10	lucas	TEST	3	speech_data/3_lucas_10.wav
2166	9_yweweler_32	yweweler	DEV	9	speech_data/9_yweweler_32.wav
2167	2_george_17	george	TRAIN	2	speech_data/2_george_17.wav
2168	6_nicolas_9	nicolas	TRAIN	6	speech_data/6_nicolas_9.wav
2169	2_jackson_47	jackson	TRAIN	2	speech_data/2_jackson_47.wav
2170	4_jackson_45	jackson	TRAIN	4	speech_data/4_jackson_45.wav
2171	1_theo_42	theo	TRAIN	1	speech_data/1_theo_42.wav
2172	9_jackson_32	jackson	TRAIN	9	speech_data/9_jackson_32.wav
2173	3_theo_4	theo	TRAIN	3	speech_data/3_theo_4.wav
2174	6_lucas_25	lucas	DEV	6	speech_data/6_lucas_25.wav
2175	8_nicolas_16	nicolas	TRAIN	8	speech_data/8_nicolas_16.wav
2176	9_lucas_12	lucas	TEST	9	speech_data/9_lucas_12.wav
2177	4_theo_18	theo	TRAIN	4	speech_data/4_theo_18.wav
2178	4_nicolas_28	nicolas	TRAIN	4	speech_data/4_nicolas_28.wav
2179	3_theo_27	theo	TRAIN	3	speech_data/3_theo_27.wav
2180	7_yweweler_24	yweweler	TEST	7	speech_data/7_yweweler_24.wav
2181	5_yweweler_13	yweweler	TEST	5	speech_data/5_yweweler_13.wav
2182	9_theo_16	theo	TRAIN	9	speech_data/9_theo_16.wav
2183	2_theo_14	theo	TRAIN	2	speech_data/2_theo_14.wav
2184	4_lucas_44	lucas	DEV	4	speech_data/4_lucas_44.wav
2185	0_george_12	george	TRAIN	0	speech_data/0_george_12.wav
2186	0_george_33	george	TRAIN	0	speech_data/0_george_33.wav
2187	1_theo_20	theo	TRAIN	1	speech_data/1_theo_20.wav
2188	3_jackson_42	jackson	TRAIN	3	speech_data/3_jackson_42.wav
2189	6_yweweler_32	yweweler	TEST	6	speech_data/6_yweweler_32.wav
2190	6_yweweler_30	yweweler	DEV	6	speech_data/6_yweweler_30.wav
2191	8_theo_12	theo	TRAIN	8	speech_data/8_theo_12.wav
2192	7_jackson_7	jackson	TRAIN	7	speech_data/7_jackson_7.wav
2193	8_george_33	george	TRAIN	8	speech_data/8_george_33.wav
2194	4_theo_28	theo	TRAIN	4	speech_data/4_theo_28.wav
2195	1_jackson_48	jackson	TRAIN	1	speech_data/1_jackson_48.wav
2196	3_yweweler_16	yweweler	DEV	3	speech_data/3_yweweler_16.wav
2197	9_theo_1	theo	TRAIN	9	speech_data/9_theo_1.wav
2198	7_theo_36	theo	TRAIN	7	speech_data/7_theo_36.wav
2199	3_nicolas_11	nicolas	TRAIN	3	speech_data/3_nicolas_11.wav
2200	8_jackson_9	jackson	TRAIN	8	speech_data/8_jackson_9.wav
2201	2_jackson_0	jackson	TRAIN	2	speech_data/2_jackson_0.wav
2202	5_yweweler_7	yweweler	TEST	5	speech_data/5_yweweler_7.wav
2203	2_theo_33	theo	TRAIN	2	speech_data/2_theo_33.wav
2204	8_george_2	george	TRAIN	8	speech_data/8_george_2.wav
2205	6_nicolas_36	nicolas	TRAIN	6	speech_data/6_nicolas_36.wav
2206	7_jackson_19	jackson	TRAIN	7	speech_data/7_jackson_19.wav
2207	1_jackson_20	jackson	TRAIN	1	speech_data/1_jackson_20.wav
2208	0_george_34	george	TRAIN	0	speech_data/0_george_34.wav
2209	7_jackson_26	jackson	TRAIN	7	speech_data/7_jackson_26.wav
2210	6_jackson_43	jackson	TRAIN	6	speech_data/6_jackson_43.wav
2211	6_nicolas_11	nicolas	TRAIN	6	speech_data/6_nicolas_11.wav
2212	2_theo_25	theo	TRAIN	2	speech_data/2_theo_25.wav
2213	5_jackson_44	jackson	TRAIN	5	speech_data/5_jackson_44.wav
2214	0_nicolas_11	nicolas	TRAIN	0	speech_data/0_nicolas_11.wav
2215	1_george_19	george	TRAIN	1	speech_data/1_george_19.wav
2216	7_george_13	george	TRAIN	7	speech_data/7_george_13.wav
2217	5_lucas_23	lucas	DEV	5	speech_data/5_lucas_23.wav
2218	9_george_8	george	TRAIN	9	speech_data/9_george_8.wav
2219	7_nicolas_10	nicolas	TRAIN	7	speech_data/7_nicolas_10.wav
2220	3_nicolas_15	nicolas	TRAIN	3	speech_data/3_nicolas_15.wav
2221	0_george_8	george	TRAIN	0	speech_data/0_george_8.wav
2222	3_theo_22	theo	TRAIN	3	speech_data/3_theo_22.wav
2223	4_george_5	george	TRAIN	4	speech_data/4_george_5.wav
2224	1_george_2	george	TRAIN	1	speech_data/1_george_2.wav
2225	8_nicolas_35	nicolas	TRAIN	8	speech_data/8_nicolas_35.wav
2226	4_jackson_18	jackson	TRAIN	4	speech_data/4_jackson_18.wav
2227	8_theo_49	theo	TRAIN	8	speech_data/8_theo_49.wav
2228	6_jackson_10	jackson	TRAIN	6	speech_data/6_jackson_10.wav
2229	6_george_10	george	TRAIN	6	speech_data/6_george_10.wav
2230	7_lucas_0	lucas	DEV	7	speech_data/7_lucas_0.wav
2231	3_theo_33	theo	TRAIN	3	speech_data/3_theo_33.wav
2232	8_yweweler_34	yweweler	DEV	8	speech_data/8_yweweler_34.wav
2233	6_nicolas_3	nicolas	TRAIN	6	speech_data/6_nicolas_3.wav
2234	3_jackson_36	jackson	TRAIN	3	speech_data/3_jackson_36.wav
2235	2_theo_39	theo	TRAIN	2	speech_data/2_theo_39.wav
2236	3_george_40	george	TRAIN	3	speech_data/3_george_40.wav
2237	3_nicolas_20	nicolas	TRAIN	3	speech_data/3_nicolas_20.wav
